Customer_ID,Customer_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Type,Employer_Name,Annual_Income,Income_Group,Customer_Segment,Account_Type,Existing_Loans,Dependents,Credit_Card_Holder,Years_With_Bank,Customer_Status,Join_Date
CUST06678,Panini Goda,Female,65,1961-01-14,Married,High School,Government Employee,Government,Banik-Gola,773446,Middle,Gold,Savings,2,3,Yes,25,Active,2001-07-30
CUST06679,Hredhaan Chakraborty,Male,36,1990-06-28,Married,Graduate,IT Professional,Salaried,"Bhat, Rao and Sibal",1218155,High,Platinum,Savings,1,1,Yes,16,Active,2010-07-28
CUST06680,Yachana Narang,Female,52,1974-05-14,Married,Graduate,IT Professional,Salaried,Luthra PLC,970739,Middle,Gold,Savings,0,1,No,7,Active,2019-07-26
CUST06681,Ayushman Yadav,Male,51,1974-08-27,Married,High School,IT Professional,Salaried,"Desai, Dar and Hans",1236664,High,Platinum,Salary,2,0,Yes,16,Active,2010-07-28
CUST06682,Ayaan Bains,Male,31,1994-09-12,Married,Post Graduate,Retired,Salaried,Morar-Hans,629812,Middle,Gold,Savings,3,1,No,13,Active,2013-07-27
CUST06683,Lavanya Joshi,Female,42,1984-05-08,Married,Graduate,Self-Employed,Self-Employed,"Kari, Kunda and Sule",970379,Middle,Gold,Savings,0,1,No,2,Active,2024-07-24
CUST06684,Nicholas Sachdev,Male,62,1964-07-25,Married,Graduate,Government Employee,Government,Ratti-Cheema,927881,Middle,Gold,Savings,0,2,Yes,12,Active,2014-07-27
CUST06685,Dhriti Merchant,Female,51,1974-10-19,Married,Graduate,Engineer,Salaried,Sidhu PLC,690693,Middle,Gold,Savings,0,1,No,23,Active,2003-07-30
CUST06686,Kritika Munshi,Female,42,1984-05-21,Single,Diploma,Teacher,Salaried,"Yadav, Hari and Dugar",420554,Low,Retail,Current,0,0,No,22,Active,2004-07-29
CUST06687,Nachiket Gandhi,Male,21,2005-06-24,Single,Post Graduate,Business Owner,Business,Bhatnagar PLC,3058850,Premium,Corporate,Savings,0,1,Yes,3,Active,2023-07-25
CUST06688,Urvashi Yohannan,Female,33,1993-05-13,Married,High School,Engineer,Salaried,"Magar, Palla and Raval",1132879,High,Platinum,Savings,2,4,Yes,15,Active,2011-07-28
CUST06689,Shravya Kibe,Female,23,2003-07-29,Single,High School,Student,Salaried,Banik Inc,230440,Low,Retail,Savings,1,1,No,5,Active,2021-07-25
CUST06690,Nitesh Shroff,Male,58,1968-02-08,Married,Graduate,Banker,Salaried,Rao Inc,1065820,High,Platinum,Savings,0,1,Yes,8,Active,2018-07-26
CUST06691,Hamsini Desai,Female,52,1974-05-04,Married,Diploma,Engineer,Salaried,Dhingra-Kohli,753929,Middle,Gold,Savings,4,0,Yes,15,Active,2011-07-28
CUST06692,Chakradhar Mall,Male,49,1977-04-29,Married,PhD,Self-Employed,Self-Employed,"Shetty, Sarin and Bir",1011690,High,Platinum,Salary,3,5,Yes,22,Active,2004-07-29
CUST06693,Lohit Vyas,Male,45,1981-07-06,Married,High School,Teacher,Salaried,Wadhwa-Kulkarni,420678,Low,Retail,Current,4,1,No,3,Active,2023-07-25
CUST06694,Aarav Vyas,Male,42,1984-02-08,Married,Graduate,IT Professional,Salaried,"Khosla, Kar and Karnik",798618,Middle,Gold,Savings,3,4,Yes,22,Active,2004-07-29
CUST06695,Bimala Virk,Female,29,1996-10-27,Married,Post Graduate,Government Employee,Government,"Sandal, Kurian and Bakshi",742180,Middle,Gold,Savings,2,1,Yes,5,Inactive,2021-07-25
CUST06696,Abdul Bhat,Male,69,1957-01-13,Married,Post Graduate,IT Professional,Salaried,Srinivasan-Raju,838513,Middle,Gold,Salary,0,5,Yes,15,Inactive,2011-07-28
CUST06697,Hardik Garg,Male,42,1984-04-23,Married,PhD,IT Professional,Salaried,"Prakash, Balay and Mann",1165027,High,Platinum,Premium,0,1,Yes,22,Active,2004-07-29
CUST06698,Nidhi Pandey,Female,63,1962-11-10,Married,Graduate,Doctor,Salaried,"Venkatesh, Gulati and Kala",2351346,Premium,Corporate,Salary,0,4,Yes,17,Active,2009-07-28
CUST06699,Logan Lala,Male,64,1962-03-09,Single,Post Graduate,IT Professional,Salaried,Hayer-Ranganathan,902460,Middle,Gold,Savings,0,5,No,15,Active,2011-07-28
CUST06700,Mitesh Ganesan,Male,32,1994-01-28,Married,Diploma,Doctor,Salaried,Rana-Setty,1509680,High,Platinum,Premium,3,1,Yes,14,Inactive,2012-07-27
CUST06701,Neha Bhattacharyya,Female,49,1976-09-13,Married,PhD,Engineer,Salaried,"Vig, Sarraf and Vora",985848,Middle,Gold,Savings,4,4,Yes,19,Active,2007-07-29
CUST06702,Ishwar Sen,Male,26,1999-08-03,Single,Post Graduate,Government Employee,Government,Nadig Inc,623466,Middle,Gold,Salary,0,3,Yes,8,Active,2018-07-26
CUST06703,Janani Bandi,Female,54,1971-11-08,Married,Post Graduate,IT Professional,Salaried,Doctor Inc,720936,Middle,Gold,Premium,0,4,No,25,Active,2001-07-30
CUST06704,Laban Kota,Male,46,1979-11-28,Married,Graduate,Self-Employed,Self-Employed,Handa-Murty,1171821,High,Platinum,Current,1,2,Yes,22,Active,2004-07-29
CUST06705,Jalsa Narayanan,Female,35,1990-12-26,Married,Graduate,Doctor,Salaried,"De, Kuruvilla and Pandya",1921785,High,Platinum,Current,1,3,Yes,17,Active,2009-07-28
CUST06706,Tarak Dora,Male,29,1996-10-02,Married,Graduate,Business Owner,Business,Desai-Nori,2752130,Premium,Corporate,Savings,4,0,Yes,11,Active,2015-07-27
CUST06707,Qasim Luthra,Male,26,1999-09-18,Single,Post Graduate,IT Professional,Salaried,"Jain, De and Saini",1153613,High,Platinum,Premium,2,4,Yes,8,Active,2018-07-26
CUST06708,Sai Sarin,Female,34,1992-01-09,Married,Graduate,Government Employee,Government,Tella and Sons,814539,Middle,Gold,Premium,0,5,Yes,16,Active,2010-07-28
CUST06709,Chaitanya Sankaran,Male,45,1981-05-29,Married,High School,Engineer,Salaried,Hans PLC,833418,Middle,Gold,Premium,3,4,No,17,Active,2009-07-28
CUST06710,Lekha Shroff,Female,43,1983-04-22,Married,Diploma,IT Professional,Salaried,"Rout, Raja and Mangat",747285,Middle,Gold,Salary,2,1,No,16,Active,2010-07-28
CUST06711,Caleb Suri,Male,66,1960-05-13,Married,High School,IT Professional,Salaried,Tiwari Ltd,899006,Middle,Gold,Premium,1,2,No,18,Active,2008-07-28
CUST06712,Kevin Wali,Male,68,1958-03-25,Single,High School,Engineer,Salaried,Gokhale PLC,944330,Middle,Gold,Salary,0,5,Yes,4,Active,2022-07-25
CUST06713,Samar Khatri,Male,53,1973-03-30,Single,Post Graduate,Teacher,Salaried,Hayer Group,404065,Low,Retail,Salary,1,2,Yes,19,Active,2007-07-29
CUST06714,Harshil Contractor,Male,67,1958-10-26,Married,Graduate,Government Employee,Government,"Zacharia, Kaul and Solanki",627315,Middle,Gold,Savings,2,5,Yes,16,Active,2010-07-28
CUST06715,Upma Majumdar,Female,47,1979-03-18,Single,Post Graduate,Engineer,Salaried,Ramakrishnan-Issac,969862,Middle,Gold,Savings,4,2,No,6,Active,2020-07-25
CUST06716,Farhan Saraf,Male,38,1987-10-15,Single,Post Graduate,Banker,Salaried,Nanda Ltd,822831,Middle,Gold,Salary,2,3,Yes,3,Active,2023-07-25
CUST06717,Dalaja Mody,Female,64,1962-03-04,Married,Diploma,Teacher,Salaried,Mangat LLC,598610,Middle,Gold,Salary,0,4,No,13,Active,2013-07-27
CUST06718,Bishakha Bakshi,Female,32,1994-05-05,Single,High School,Student,Salaried,Bhargava-Raman,181666,Low,Retail,Premium,4,0,Yes,14,Active,2012-07-27
CUST06719,Bahadurjit Kalla,Male,53,1972-08-20,Married,High School,Engineer,Salaried,Gade-Kade,689039,Middle,Gold,Savings,3,1,No,11,Active,2015-07-27
CUST06720,Osha Chaudhry,Female,63,1963-08-05,Married,Diploma,Business Owner,Business,Tata-Sha,2280805,Premium,Corporate,Premium,1,1,Yes,13,Active,2013-07-27
CUST06721,Balhaar Choudhary,Male,45,1981-03-21,Single,Graduate,Engineer,Salaried,Dara LLC,1067206,High,Platinum,Savings,1,4,Yes,23,Inactive,2003-07-30
CUST06722,Frado Mohanty,Male,54,1972-08-06,Single,Diploma,Doctor,Salaried,Choudhury-Banerjee,1640426,High,Platinum,Savings,1,4,Yes,14,Active,2012-07-27
CUST06723,Girindra Prakash,Male,57,1968-12-06,Married,Graduate,Self-Employed,Self-Employed,Varma and Sons,1284003,High,Platinum,Premium,1,1,Yes,15,Inactive,2011-07-28
CUST06724,Michael Mani,Male,43,1983-01-27,Single,Post Graduate,Self-Employed,Self-Employed,"Shukla, Sule and Kothari",1019631,High,Platinum,Premium,3,1,Yes,7,Active,2019-07-26
CUST06725,Charan Master,Male,56,1970-02-10,Married,High School,Business Owner,Business,"Sood, Palla and Tripathi",2513634,Premium,Corporate,Savings,2,3,No,12,Inactive,2014-07-27
CUST06726,Maanas Mani,Male,57,1969-02-09,Married,Graduate,Business Owner,Business,"Sheth, Kanda and Jha",2816475,Premium,Corporate,Savings,0,0,Yes,1,Active,2025-07-24
CUST06727,Alexander Sengupta,Male,54,1972-05-25,Married,Graduate,Engineer,Salaried,Madan-Minhas,951843,Middle,Gold,Savings,1,0,Yes,16,Active,2010-07-28
CUST06728,Nitara Memon,Female,53,1973-07-17,Single,High School,Retired,Salaried,Sachdev PLC,570497,Middle,Gold,Premium,0,0,Yes,1,Inactive,2025-07-24
CUST06729,Tripti Srinivas,Female,66,1959-11-09,Married,Diploma,Business Owner,Business,Sachar LLC,2363995,Premium,Corporate,Salary,0,5,Yes,12,Active,2014-07-27
CUST06730,Nilima Thakkar,Female,68,1958-05-03,Married,Post Graduate,Engineer,Salaried,Manda Inc,744787,Middle,Gold,Savings,1,2,Yes,16,Active,2010-07-28
CUST06731,Anjali Ratta,Female,31,1995-02-06,Married,Diploma,Engineer,Salaried,Bail Inc,1135132,High,Platinum,Salary,1,1,No,12,Active,2014-07-27
CUST06732,Sudiksha Dhar,Female,29,1997-05-09,Single,High School,Retired,Salaried,"Sodhi, Sarma and Mistry",449063,Low,Retail,Salary,3,3,Yes,11,Active,2015-07-27
CUST06733,Veda Barman,Female,26,1999-08-14,Single,High School,Teacher,Salaried,Savant-Chopra,556266,Middle,Gold,Savings,0,2,No,6,Inactive,2020-07-25
CUST06734,Charles Dugar,Male,52,1974-03-31,Married,Post Graduate,Self-Employed,Self-Employed,Krishna-Sachdeva,1074445,High,Platinum,Savings,3,3,No,6,Active,2020-07-25
CUST06735,Vihaan Magar,Male,21,2005-01-15,Single,Graduate,Business Owner,Business,"Mallick, Sani and Kari",2750076,Premium,Corporate,Salary,0,5,Yes,3,Active,2023-07-25
CUST06736,Zilmil Ramesh,Female,41,1984-12-17,Married,Graduate,IT Professional,Salaried,Palan Inc,1177134,High,Platinum,Salary,1,4,Yes,1,Active,2025-07-24
CUST06737,Hamsini Bala,Female,69,1956-11-14,Married,Graduate,Retired,Salaried,"Bhatia, Shetty and Mukhopadhyay",501490,Middle,Gold,Premium,2,0,Yes,11,Active,2015-07-27
CUST06738,Warda Naik,Female,36,1990-04-18,Married,Graduate,Business Owner,Business,Ram-Kala,2573147,Premium,Corporate,Savings,0,2,No,7,Active,2019-07-26
CUST06739,Veda Sura,Female,52,1974-02-18,Married,High School,Government Employee,Government,Batra and Sons,653541,Middle,Gold,Salary,0,0,No,7,Active,2019-07-26
CUST06740,Yachana Tailor,Female,57,1969-06-03,Married,Diploma,Banker,Salaried,Dugar-Sawhney,951656,Middle,Gold,Salary,3,3,Yes,3,Active,2023-07-25
CUST06741,Frederick Lala,Male,27,1999-07-16,Single,Post Graduate,Engineer,Salaried,Vasa-Ray,995273,Middle,Gold,Savings,2,2,No,9,Inactive,2017-07-26
CUST06742,Triya Rege,Female,48,1977-11-19,Married,Post Graduate,Self-Employed,Self-Employed,"Oommen, D’Alia and Ghose",1536415,High,Platinum,Savings,0,2,No,5,Active,2021-07-25
CUST06743,Nachiket Guha,Male,25,2001-02-27,Single,Post Graduate,Retired,Salaried,Sabharwal-Dara,470868,Low,Retail,Salary,0,5,Yes,7,Active,2019-07-26
CUST06744,Jasmit Salvi,Female,32,1994-02-04,Married,Post Graduate,Banker,Salaried,Naik Inc,800407,Middle,Gold,Salary,1,5,No,14,Active,2012-07-27
CUST06745,Abdul Chauhan,Male,48,1978-06-03,Single,Graduate,Business Owner,Business,"Dyal, Yadav and Konda",2273521,Premium,Corporate,Salary,1,2,No,3,Inactive,2023-07-25
CUST06746,Ekansh Reddy,Male,54,1972-03-21,Single,Graduate,Business Owner,Business,Varkey-Balakrishnan,2065953,Premium,Corporate,Salary,2,0,Yes,23,Active,2003-07-30
CUST06747,Om Sahni,Male,40,1985-08-06,Married,Post Graduate,IT Professional,Salaried,"Gokhale, Naik and Prabhu",806084,Middle,Gold,Salary,0,3,No,20,Active,2006-07-29
CUST06748,Gunbir Kadakia,Male,31,1994-10-22,Married,High School,Engineer,Salaried,Wali LLC,1020330,High,Platinum,Premium,0,0,Yes,3,Active,2023-07-25
CUST06749,Onkar Bala,Male,38,1988-07-09,Married,High School,Teacher,Salaried,Bala-Hari,475574,Low,Retail,Premium,0,5,No,20,Active,2006-07-29
CUST06750,Hritik Minhas,Male,36,1990-06-25,Married,PhD,Retired,Salaried,Sarraf LLC,402488,Low,Retail,Savings,2,3,No,13,Active,2013-07-27
CUST06751,Ekta Karnik,Female,28,1998-01-15,Single,Graduate,Student,Salaried,"Anand, Majumdar and Kota",210095,Low,Retail,Savings,1,2,Yes,10,Active,2016-07-26
CUST06752,Tarak Uppal,Male,51,1975-05-23,Married,Graduate,Engineer,Salaried,Mohan-Contractor,1098136,High,Platinum,Salary,0,1,No,6,Active,2020-07-25
CUST06753,Banjeet Biswas,Male,42,1984-03-25,Married,Graduate,IT Professional,Salaried,Kamdar-Ray,840779,Middle,Gold,Savings,0,0,No,20,Active,2006-07-29
CUST06754,Joshua Anand,Male,36,1990-06-14,Married,Post Graduate,Self-Employed,Self-Employed,Nanda and Sons,1097151,High,Platinum,Savings,1,3,Yes,8,Active,2018-07-26
CUST06755,Yasti Bhargava,Female,39,1986-11-12,Married,Graduate,IT Professional,Salaried,Borra-Nagi,1043534,High,Platinum,Savings,2,5,Yes,4,Active,2022-07-25
CUST06756,Arin Pall,Male,39,1987-07-23,Married,Diploma,Teacher,Salaried,"Wali, Chana and Karpe",679343,Middle,Gold,Salary,1,3,No,3,Active,2023-07-25
CUST06757,Dalbir Shere,Male,21,2005-01-16,Single,Graduate,Business Owner,Business,"Dubey, Gola and Ramesh",2786496,Premium,Corporate,Salary,1,5,Yes,1,Active,2025-07-24
CUST06758,Ridhi Mangal,Female,37,1989-01-23,Married,High School,Teacher,Salaried,"Sabharwal, Chander and Naidu",582824,Middle,Gold,Savings,1,3,Yes,19,Active,2007-07-29
CUST06759,Ekapad Mann,Male,53,1972-08-25,Single,Graduate,IT Professional,Salaried,"Sastry, Kapur and Nadkarni",837445,Middle,Gold,Premium,1,1,Yes,8,Active,2018-07-26
CUST06760,Yauvani Menon,Female,64,1962-07-01,Single,High School,Doctor,Salaried,Shenoy Inc,1986521,High,Platinum,Savings,0,5,No,6,Active,2020-07-25
CUST06761,Dalaja Viswanathan,Female,64,1962-04-17,Married,Post Graduate,Self-Employed,Self-Employed,"Dave, Palla and Chopra",1223266,High,Platinum,Current,0,4,No,1,Active,2025-07-24
CUST06762,Sanya Hayre,Female,40,1986-06-06,Single,Graduate,Self-Employed,Self-Employed,Balay Group,1568685,High,Platinum,Salary,0,2,Yes,3,Inactive,2023-07-25
CUST06763,Lohit Goyal,Male,59,1966-10-05,Single,Graduate,Engineer,Salaried,Agrawal LLC,1106897,High,Platinum,Premium,2,2,Yes,5,Active,2021-07-25
CUST06764,Hredhaan Rau,Male,43,1983-07-15,Married,Post Graduate,Teacher,Salaried,Wadhwa-Kaur,621713,Middle,Gold,Salary,0,1,Yes,25,Active,2001-07-30
CUST06765,Max Mital,Male,57,1968-10-06,Married,Diploma,Self-Employed,Self-Employed,Guha PLC,1239604,High,Platinum,Premium,2,1,Yes,8,Active,2018-07-26
CUST06766,Upma Raja,Female,51,1974-10-10,Married,Graduate,Doctor,Salaried,"Chanda, Das and Naidu",2311807,Premium,Corporate,Salary,4,2,Yes,9,Active,2017-07-26
CUST06767,Rajata Ghose,Female,50,1976-07-22,Married,Graduate,IT Professional,Salaried,Maharaj PLC,1230586,High,Platinum,Salary,0,3,Yes,3,Active,2023-07-25
CUST06768,Samar Naik,Male,30,1995-08-04,Married,High School,Engineer,Salaried,"Jha, Manda and Tiwari",776479,Middle,Gold,Salary,2,4,Yes,4,Active,2022-07-25
CUST06769,Tanveer Suri,Male,31,1994-11-12,Married,Graduate,IT Professional,Salaried,Grewal-Chaudhary,747716,Middle,Gold,Salary,4,0,No,3,Closed,2023-07-25
CUST06770,Daksh Sane,Male,22,2004-02-06,Single,High School,Retired,Salaried,Din and Sons,405155,Low,Retail,Current,3,1,No,4,Inactive,2022-07-25
CUST06771,Falan Rai,Male,47,1979-04-05,Married,Graduate,IT Professional,Salaried,"Krishnan, Kapoor and Sama",1204073,High,Platinum,Salary,0,3,No,18,Active,2008-07-28
CUST06772,Faqid Vala,Male,51,1974-12-07,Single,Graduate,Student,Salaried,Sarna-Varkey,163883,Low,Retail,Premium,1,0,Yes,23,Active,2003-07-30
CUST06773,Dalbir Bala,Male,21,2005-07-26,Single,Diploma,Student,Salaried,"Viswanathan, Shah and Parsa",186400,Low,Retail,Salary,0,2,Yes,3,Active,2023-07-25
CUST06774,Girish Krishnamurthy,Male,40,1985-09-22,Single,Post Graduate,Doctor,Salaried,"Parmar, Dhar and Hayre",2232015,Premium,Corporate,Savings,0,0,No,22,Active,2004-07-29
CUST06775,Krishna Garg,Male,46,1980-03-29,Married,Diploma,Engineer,Salaried,Taneja-Srinivas,1009644,High,Platinum,Savings,2,2,No,4,Closed,2022-07-25
CUST06776,Oni Balay,Female,50,1975-08-31,Single,High School,Teacher,Salaried,"Banik, Palan and Halder",428727,Low,Retail,Salary,0,1,No,10,Active,2016-07-26
CUST06777,Yashoda Bedi,Female,42,1983-12-10,Married,Diploma,IT Professional,Salaried,"Viswanathan, Bala and D’Alia",901120,Middle,Gold,Savings,0,1,Yes,5,Active,2021-07-25
CUST06778,Veer Dhaliwal,Male,53,1973-05-23,Married,High School,Engineer,Salaried,"Raj, Dhar and Chandran",1013640,High,Platinum,Savings,0,0,Yes,3,Active,2023-07-25
CUST06779,Varsha Issac,Female,38,1987-09-17,Single,Diploma,Banker,Salaried,Bath and Sons,804335,Middle,Gold,Premium,1,0,Yes,10,Active,2016-07-26
CUST06780,Hardik Mani,Male,54,1972-05-30,Married,Graduate,Business Owner,Business,"Padmanabhan, Dewan and Dhar",2544612,Premium,Corporate,Current,0,0,No,22,Active,2004-07-29
CUST06781,Daksh Mani,Male,29,1996-12-24,Single,Graduate,IT Professional,Salaried,Padmanabhan-Kapoor,932930,Middle,Gold,Premium,4,2,Yes,11,Active,2015-07-27
CUST06782,Nitesh Singh,Male,32,1994-04-01,Married,High School,Engineer,Salaried,Ramakrishnan Ltd,933295,Middle,Gold,Current,1,5,Yes,4,Active,2022-07-25
CUST06783,Urmi Naidu,Female,54,1972-03-26,Single,Post Graduate,Teacher,Salaried,Nagi Group,533191,Middle,Gold,Savings,0,3,No,17,Active,2009-07-28
CUST06784,Aachal Hans,Female,54,1972-06-02,Married,Diploma,IT Professional,Salaried,Soman LLC,904331,Middle,Gold,Current,1,4,Yes,3,Active,2023-07-25
CUST06785,Mason Sengupta,Male,58,1968-07-24,Married,Post Graduate,Self-Employed,Self-Employed,Sur-Kamdar,1499917,High,Platinum,Savings,0,2,No,16,Active,2010-07-28
CUST06786,Thomas Krishnamurthy,Male,49,1977-07-18,Married,PhD,IT Professional,Salaried,Dasgupta-Jaggi,982597,Middle,Gold,Savings,0,1,Yes,22,Active,2004-07-29
CUST06787,Avi Jhaveri,Male,49,1976-12-29,Married,High School,IT Professional,Salaried,"Banerjee, Dey and Srinivasan",1047249,High,Platinum,Current,0,1,No,7,Active,2019-07-26
CUST06788,Bimala Madan,Female,42,1984-07-22,Married,Graduate,Business Owner,Business,Dhaliwal-Pingle,1814004,High,Platinum,Savings,0,2,No,15,Closed,2011-07-28
CUST06789,Anvi Hari,Female,68,1958-03-20,Married,Post Graduate,IT Professional,Salaried,Arya-Khanna,1156866,High,Platinum,Savings,1,4,No,11,Active,2015-07-27
CUST06790,Vasatika Sharaf,Female,50,1975-12-21,Single,High School,Teacher,Salaried,Som-Badami,511407,Middle,Gold,Salary,1,3,No,12,Active,2014-07-27
CUST06791,Janaki Balan,Female,46,1980-01-05,Married,High School,Retired,Salaried,Nazareth Inc,515881,Middle,Gold,Savings,0,1,No,8,Active,2018-07-26
CUST06792,Nathaniel Boase,Male,44,1982-04-24,Married,Graduate,Government Employee,Government,Pall and Sons,820774,Middle,Gold,Current,2,4,Yes,18,Active,2008-07-28
CUST06793,Turvi Sem,Female,36,1989-08-19,Married,Diploma,IT Professional,Salaried,"Modi, Lall and Halder",851326,Middle,Gold,Savings,0,3,No,18,Active,2008-07-28
CUST06794,Harshil Ghosh,Male,65,1960-09-21,Married,Diploma,Banker,Salaried,"Kala, Bahri and Chauhan",918928,Middle,Gold,Salary,1,2,Yes,22,Active,2004-07-29
CUST06795,Ayaan Sarna,Male,44,1982-07-09,Married,Graduate,IT Professional,Salaried,Naik PLC,952014,Middle,Gold,Savings,2,2,Yes,7,Active,2019-07-26
CUST06796,Elijah Saha,Male,29,1996-08-02,Single,Diploma,Retired,Salaried,Radhakrishnan-Shankar,432468,Low,Retail,Savings,1,3,No,11,Active,2015-07-27
CUST06797,Ekaraj Ganesan,Male,60,1966-06-14,Married,Diploma,Self-Employed,Self-Employed,Varughese-Prakash,1582235,High,Platinum,Current,1,0,No,1,Active,2025-07-24
CUST06798,Irya Thaker,Female,25,2001-06-13,Single,Graduate,IT Professional,Salaried,Wagle LLC,973464,Middle,Gold,Salary,0,3,Yes,7,Active,2019-07-26
CUST06799,Diya Goda,Female,25,2001-06-29,Single,Post Graduate,Teacher,Salaried,"Shroff, Sethi and Samra",419049,Low,Retail,Savings,0,1,No,7,Active,2019-07-26
CUST06800,Isaiah Pradhan,Male,28,1998-01-25,Single,Graduate,IT Professional,Salaried,Raju and Sons,777712,Middle,Gold,Salary,1,3,Yes,6,Active,2020-07-25
CUST06801,Kai Bera,Male,67,1959-05-29,Married,Diploma,IT Professional,Salaried,"Bir, Tripathi and Gill",1021610,High,Platinum,Salary,0,3,No,23,Active,2003-07-30
CUST06802,Gabriel Dani,Male,28,1998-03-31,Single,Post Graduate,Engineer,Salaried,Saran-Issac,866210,Middle,Gold,Salary,0,5,Yes,10,Active,2016-07-26
CUST06803,Naveen Babu,Male,48,1978-04-23,Married,High School,Teacher,Salaried,Ganesan LLC,512122,Middle,Gold,Savings,1,4,Yes,10,Active,2016-07-26
CUST06804,Ranbir Thaman,Male,23,2003-04-14,Single,Graduate,Engineer,Salaried,Sem-Tak,952574,Middle,Gold,Current,1,4,Yes,5,Active,2021-07-25
CUST06805,Abhiram Goyal,Male,61,1965-07-04,Married,Post Graduate,IT Professional,Salaried,"Kari, Rajagopal and Singhal",1000292,High,Platinum,Salary,0,5,Yes,4,Active,2022-07-25
CUST06806,Udyati Bhatnagar,Female,39,1986-10-14,Single,High School,Engineer,Salaried,Chacko-Dhingra,990113,Middle,Gold,Savings,0,4,Yes,21,Inactive,2005-07-29
CUST06807,Pallavi Sanghvi,Female,25,2000-08-20,Single,Post Graduate,Teacher,Salaried,"Dhawan, Bala and Shanker",421521,Low,Retail,Salary,0,2,No,3,Active,2023-07-25
CUST06808,Finn Sachdeva,Male,31,1995-06-18,Single,Diploma,Government Employee,Government,Banerjee-Biswas,880992,Middle,Gold,Savings,2,2,No,13,Active,2013-07-27
CUST06809,Azad Keer,Male,46,1980-06-25,Married,Post Graduate,Retired,Salaried,Chokshi-Goswami,617198,Middle,Gold,Salary,3,2,No,22,Active,2004-07-29
CUST06810,Chasmum Parekh,Female,27,1998-11-19,Single,PhD,IT Professional,Salaried,"Chatterjee, Din and Mitter",1155626,High,Platinum,Salary,2,1,Yes,9,Active,2017-07-26
